name,logo,banner,description,tagLine,followerCount,website,domain,location,companyAddress,phone,industry,companySize,headquarters,founded,mainCompanyID,linkedinID,salesNavigatorLink,employeesOnLinkedIn,companyName,query,timestamp,companyUrl,specialties,error,isClaimable
Yaoota,https://media.licdn.com/dms/image/C4D0BAQHmiiNzXTDjnQ/company-logo_200_200/0/1519867068825?e=1691625600&v=beta&t=fpYlXPMvQ7iLKUL-WIgxsZaxhlaJkj60OHnjjwYkuQc,,"Yaoota [yaoota.com] is Egypt's premier shopping engine. We're a technology startup based in Egypt, and like building clean software.

We are always looking for exceptional people to join our team, and are very selective in choosing future members. If you feel that you are up to the challenge, then don't hesitate to forward your resume to jobs@flyingelephantlab.com.

More about Yaoota in the news:
- http://onforb.es/1Rh9rEK
- http://www.wamda.com/2014/10/egypt-ecommerce-potential-drives-startups-push-past-challenges",,3309,https://yaoota.com,https://yaoota.com,Cairo,"The Greek Campus - Down Town, Cairo, Office 410, Cairo,   EG",,Software Development,11-50 employees,,2013,5026344,5026344,https://www.linkedin.com/sales/company/5026344/,36,Yaoota,https://www.linkedin.com/company/5026344/,2023-05-05T04:04:18.130Z,https://www.linkedin.com/company/flying-elephant-lab/,"E-Commerce, Computer Software, Data, and Internet",,
IT-BLOCKS | Professional Software Services,https://media.licdn.com/dms/image/C4D0BAQFV06yYNQkvfQ/company-logo_200_200/0/1519875033658?e=1691625600&v=beta&t=DjtaBGe55G4SxG2y9ltDiAu0jPVTmETqLW1ffbXRxK8,,"IT-Blocks is a professional software services provider delivering business solutions to its clients in Egypt, Saudi Arabia, UAE, Qatar and Canada. Building on its partnerships with IBM, Intel, Microsoft and other leading technology vendors, IT-Blocks provides a portfolio of information technology, applications and business process outsourcing services starting from Education, to Government and Financial Services. 

With around 150+ full-time professionals, two headquarters in Cairo and Riyadh and with access to many other professionals in different areas, IT-blocks strives to provide the highest quality service and maintain customer trust while continuing to add real value to the business.",,5555,http://www.it-blocks.com,it-blocks.com,Nasr City,"16 Mohamed Mandour Street,, Nasr City, 11371, EG",,Software Development,51-200 employees,"Nasr City, Cairo Governorate",2001,617711,617711,https://www.linkedin.com/sales/company/617711/,82,IT-BLOCKS | Professional Software Services,https://www.linkedin.com/company/617711/,2023-05-05T04:04:32.314Z,https://www.linkedin.com/company/it-blocks/,"Portal Services, Business Intelligence applications, Application Development, Backlog scanning Service & Solutions, Enterprise Content Management Solutions, and Balanced Scorecards solution",,
TeamYea Coworking Space,https://media.licdn.com/dms/image/C510BAQGyxsf9Dks9LQ/company-logo_200_200/0/1519865908088?e=1691625600&v=beta&t=qYUkEBHYiMWOeC7O4wagEHiP_X3Y9gIhPVyWXYwGzFQ,https://media.licdn.com/dms/image/C4D1BAQHf-thxJ-u-Gg/company-background_10000/0/1543083726582?e=1683867600&v=beta&t=uVLWD88swZ_0d72mxvw0Ssley53D1R2PiIaDnoGPuAQ,"TeamYea is a business development house designed to help startups and freelancers to work away from their daily routine style to integrate, enjoy team diversity and increase their networks among others people in various fields by providing an exceptional facilities and coworking environment. Our goal is to build a strong supportive professional network among all freelancers and startups in order to improve their performance scale for higher productivity.","Business coworking Space in Mansoura devoted to helping startups, freelancers and entrepreneurs to develop their plans.",337,http://teamyea.com,teamyea.com,Mansoura,"Marshal St, Al Mashayah Al Sofleya St., Mansoura, Dakahlia 35511, EG",,Facilities Services,11-50 employees,"Mansoura, Dakahlia",2016,10501233,10501233,https://www.linkedin.com/sales/company/10501233/,7,TeamYea Coworking Space,https://www.linkedin.com/company/10501233/,2023-05-05T04:04:46.102Z,https://www.linkedin.com/company/teamyea-business-house/,"Business House, Workplace & office, and Offshoring",,
Zartis,https://media.licdn.com/dms/image/C4E0BAQFv1kYIAoRw5w/company-logo_200_200/0/1647428819555?e=1691625600&v=beta&t=uKUF9VbayYuHn5k6zS6D3lG4t9jUiEtIOFkDFLoaXbs,https://media.licdn.com/dms/image/D4D1BAQHtpEy5baWcbw/company-background_10000/0/1668616789938?e=1683867600&v=beta&t=Ueg4KRlfn0TyKVHLvk6oK1-Dv0AiEU-HdVNjfqVLjnY,"WHO WE ARE:
 
Zartis is a digital solutions provider and Deloitte Fast50 company working across technology consulting, team augmentation and product development. 

We know good code. And we know tech outsourcing, which can be risky when you don't know who to trust. Deep technical experience and hard-earned know-how are our secret ingredients to help you build game-changing software technology, while avoiding unnecessary time and budget-wasting engineering shortfalls. 

We pride ourselves on the expertise of our engineers and the quality of the work we deliver. We are a diverse company, with team members drawn from over thirty different nationalities. 

WHAT WE DO:

Zartis partners with firms across financial services, medtech, media, logistics technology, renewable energy, edtech, e-commerce,  and more. Our teams of talented engineers are based across EMEA and LATAM and focus on delivering business success and digital improvement across application development, software architecture, DevOps and CI/CD, business intelligence, QA automation and technology integrations.

OUR EXPERTISE:
 
Zartis engineers are uniquely skilled in a broad array of technologies such as Javascript/Typescript (Angular, React, Vue, Node.js), .NET, Java, Python, Scala, Ruby, Go, and cloud-based architectures like AWS, Azure, and GCP. 

Whether you need expert consulting on improving your existing technology and processes or additional hands-on help with your development, we will adapt our services to best meet your needs.
",A Software Services Company,29396,https://www.zartis.com,https://zartis.com,Cork,"12 South Mall, Cork, T12 RD43, IE",,Information Technology & Services,201-500 employees,"Cork, Ireland",2009,2274396,2274396,https://www.linkedin.com/sales/company/2274396/,229,Zartis,https://www.linkedin.com/company/2274396/,2023-05-05T04:05:00.315Z,https://www.linkedin.com/company/zartis/,"Staff Augmentation, IT Consulting, Technology, Recruitment, Jobs, Extended Development Teams, Nearshoring, and Distributed Teams",,
QESTIT Group,https://media.licdn.com/dms/image/C4E0BAQGBIvLJ--elGA/company-logo_200_200/0/1655897943775?e=1691625600&v=beta&t=_rSTSEm7z5_d-jmxLsaFOSEYvpjFSIri4eioob4i5-c,https://media.licdn.com/dms/image/D4E1BAQFq3T4V1bX1Lg/company-background_10000/0/1674659115324?e=1683867600&v=beta&t=6zDW9bIwe2tBV7IiPOkyb3AbmVPjbYuDGRI8ZYiTwrg,"We are Europe’s QA specialists in sensible high quality demand industries.

With 750+ consultants, spread over 7 countries, nearshore services and a training center, the group offers a wide range of software testing and QA services, to companies from various industries that want to give people the best possible experience with software.

Our mission is to turn good software into perfect software and support the improvement of the digital world.
",We take you further.,3087,https://www.qestit.com,https://qestit.com,Paris,"20 rue d‘Athènes, Paris, 75009, FR",+33 155335240,IT Services and IT Consulting,"501-1,000 employees",,1998,6677209,"6677209,29324719,87387,72211,76572646,8978627",https://www.linkedin.com/sales/company/6677209/,650,QESTIT Group,https://www.linkedin.com/company/6677209/,2023-05-05T04:05:14.743Z,https://www.linkedin.com/company/qestit-group/,"Software Testing, Quality Assurance, Test Strategy, Test Automation, Continous Testing, Nearshore Testing, Functional Testing, Test Management, Performance Testing, Load Testing, Mobile App Testing, Training, DevOps, ISTQB Certification, Linear Q, Test Data Management, Test Optimization, Business Analysis, Agile Testing, and Penetration Testing",,
Network International,https://media.licdn.com/dms/image/C4D0BAQFeW_G94483oQ/company-logo_200_200/0/1644699161720?e=1691625600&v=beta&t=VOTJtQlLieTl4ECkTt9p-fwGJ54NLH6_MDGvu04ei4o,https://media.licdn.com/dms/image/C561BAQG7cdaLEFh0Ng/company-background_10000/0/1644407039137?e=1683867600&v=beta&t=R9Lm1SVzjNcrKWrdrhp9t6QJKzxhZeTvNJEfN0mVUe0,"Over the past 25 years, we have built a business based on long-standing and trusted relationships with many of the leading merchants, financial institutions and payment networks operating in the Middle East and Africa. Such relationships are based on our comprehensive capabilities, scale, local presence in the multiple markets in which we operate, alongside our trusted reputation. This gives us significant scale and leadership in the region, where we operate in more than 50 countries, serve over 140,000 merchants and 200 financial institution and fintech customers, whilst managing more than 16 million customer credentials.
We have a diversified business model and operate across the entire consumer payments value chain. We do this with a growth-focused strategy through two business lines:
•	That enables our merchant customers to ‘take payments’, by providing them with various payment acceptance methods, both online and offline.
•	Which supports our financial institution, fintech and other payment issuing institution customers in enabling consumers ‘make payments’, by managing and processing their consumer payment credentials and transactions.  ",Helping businesses and economies prosper by simplifying commerce and payments.,47966,https://www.network.ae,https://network.ae,Al Barsha 2,"Level 1 , Network Building, Opposite to Ramada Chelsea Hotel, Al Barsha 2, Dubai 4487, AE",,Financial Services,"1,001-5,000 employees","Al Barsha 2, Dubai",1994,325118,325118,https://www.linkedin.com/sales/company/325118/,1583,Network International,https://www.linkedin.com/company/325118/,2023-05-05T04:05:29.168Z,https://www.linkedin.com/company/network-international/,"Card Acceptance, Authorization and Processing, ATM Management and Monitoring, Merchant Acquiring, Consumer Finance Services, Point-of-sale (POS), Merchant Settlement and Chargeback Services, Dynamic Currency Conversion, E-commerce services, Loyalty Programme, Multi-Currency, and Fraud Monitoring",,
المدرسة - Almdrasa,https://media.licdn.com/dms/image/C4D0BAQF44se-WrRIVQ/company-logo_200_200/0/1675694190561?e=1691625600&v=beta&t=MTknFx6prJd6ENrZn7-Q-f7UxDkVp-S6QDZOVUPAkP0,https://media.licdn.com/dms/image/D4D1BAQGYr0I0h7_R1A/company-background_10000/0/1675424209389?e=1683867600&v=beta&t=rb7jxp0i_tZtcjTpT4c2n_Lh--ISAQTKjibQvmtDGps,"! عندما تلتقي احترافية البرمجة مع شغف التدريس 

منصة المدرسة هي start up يضم مجموعة من المحترفين يجمعهم شغف التدريس والخبرات الفنية العالمية التقوا على هدف واحد “تخريج مليون مبرمج عربي“، يتقن البرمجة بكل فروعها ويقود الريادة في تغيير خارطة البرمجة عالميا وعربيا. 

مكنّا اشتراكنا في قرار التوظيف لمئات المبرمجين خلال عملنا في كبرى الشركات كأمازون وجوجل وميتا من معرفة نقاط الضعف والقوة عند المبرمجين وأساسيات احتياج السوق، كما جمعنا حب التدريب ونقل الخبرات، تلك الخبرات التي حصلها فريقنا في سلك التدريس الأكاديمي والفني.

يعمل فريق المدرسة على مدار الساعة عبر 3 دول لدعم مجتمع طلبة المدرسة خاصة، وعموم المجتمع البرمجي العربي عامة لتحقيق أفضل تجربة تعليمية عملية تصنع فارقا في الواقع العربي والعالمي!

مع المدرسة #تعلم_البرمجة_بالعربية",تعلم البرمجة بالعربية,21482,https://almdrasa.com,https://almdrasa.com,London,"London,  WC2H 9JQ, GB",0203 948 3298,E-Learning Providers,11-50 employees,,2021,80684090,80684090,https://www.linkedin.com/sales/company/80684090/,76,المدرسة - Almdrasa,https://www.linkedin.com/company/80684090/,2023-05-05T04:05:43.300Z,https://www.linkedin.com/company/almdrasa/,"frontend web development, Backend web development, and Software development",,
QbDVision,https://media.licdn.com/dms/image/C4E0BAQGVYzYrq5khqA/company-logo_200_200/0/1647377919561?e=1691625600&v=beta&t=rabAJFXyymkzQG9O5zR6bD8fAYFs4I6VuuAsXcEGZSg,https://media.licdn.com/dms/image/D4E1BAQEvQ-5ziNMmCA/company-background_10000/0/1668100932990?e=1683867600&v=beta&t=wxp3ygzAIsrvv9vuOpWLDvxccPQdjzZSENZPEPZaYbg,"QbDVision is the leading Digital CMC™ Platform for pharmaceutical and biotech manufacturing. Created by a group of industry veterans with decades of drug development experience, we understand the challenges our platform was built to solve and are preparing our industry to deliver on its promise. We’re creating the modern digital tools our industry needs to realize the full potential of its science. A platform to help organizations swiftly and efficiently deliver the next generation of breakthrough therapies.",QbDVision is the leading Digital CMC™ Platform for pharmaceutical and biotech manufacturing.,6283,https://www.qbdvision.com,https://qbdvision.com,Austin,"2101 E Saint Elmo Rd, Bldg. 1, Suite 100, Austin, Texas 78744, US",,Software Development,11-50 employees,"Austin, Texas",,27180545,27180545,https://www.linkedin.com/sales/company/27180545/,41,QbDVision,https://www.linkedin.com/company/27180545/,2023-05-05T04:05:57.641Z,https://www.linkedin.com/company/qbdvision/,"Quality-By-Design, Risk-Based Process Management, Pharmaceutical Manufacturing, Medical Device Manufacturing, Software Services, and SaaS",,
Crossover ,https://media.licdn.com/dms/image/C4E0BAQG8bdX5sQ24KQ/company-logo_200_200/0/1620025336126?e=1691625600&v=beta&t=W8YMHGcOWuq5tSjwU9xeo3EphSzg98YuqCpEvieC3f8,https://media.licdn.com/dms/image/D4E1BAQHeIvvjkyLWwQ/company-background_10000/0/1667857485356?e=1683867600&v=beta&t=SUItPRkuR9b8BOGRUdVkPsXk41N9k3uLVWcSJ_78Leo,"Crossover’s mission is to democratize access to impactful, high-paying jobs. We recruit and screen only people with exemplary skills and drive to work with the world's best businesses. 

With our scenario-based testing model, we match top talent around the world with opportunities to manage all types of initiatives, from software development to quality assurance to growing solution roadmaps.

We have over 3,500 partners in more than 116 countries. Everyone has their own Crossover story… What will yours be?

See what our partners have to say about working at Crossover: 
",The Olympics of work: we enable the world's most talented professionals to access elite full-time remote jobs.,5777762,http://www.crossover.com,crossover.com,Austin,"Remote Blvd., Austin, TX 73301, US",,IT Services and IT Consulting,"1,001-5,000 employees","Austin, TX",,9308035,9308035,https://www.linkedin.com/sales/company/9308035/,2225,Crossover ,https://www.linkedin.com/company/9308035/,2023-05-05T04:06:11.532Z,https://www.linkedin.com/company/crossover/,"Human Resources, Technology, Information Technology, Remote Jobs, Software Development, and Jobs",,
Trilogy,https://media.licdn.com/dms/image/C560BAQESmA1eIaDK4Q/company-logo_200_200/0/1519856141191?e=1691625600&v=beta&t=wyckdzqrefVBfO_mHSS2Qd36qqbvqLrumpo4GaFvwDE,,"Founded in 1989, Trilogy has enjoyed years of profitable success working exclusively with Global 1000 companies. Trilogy provides technology powered business services that result in transformational economic value for its customers. Unique in the industry, Trilogy ties its own revenue directly to the economic value it delivers. Trilogy business services are focused on the Automotive, Insurance and Telecom industries.",,174494,http://www.trilogy.com,trilogy.com,Austin,"401 Congress Avenue, Austin, 78701, US",,Software Development,201-500 employees,"Austin, TX",1989,3607,"3607,14099",https://www.linkedin.com/sales/company/3607/,869,Trilogy,https://www.linkedin.com/company/3607/,2023-05-05T04:06:25.782Z,https://www.linkedin.com/company/trilogy/,"Automotive configuration software, Financial services channel compensation software, telecommunications network management software, and telecommunications channel compensation software",,
Aurea Software,https://media.licdn.com/dms/image/C4E0BAQEK_0MNR8B1OA/company-logo_200_200/0/1623164911278?e=1691625600&v=beta&t=RtGB5Tx9sp-HDj3Rkn1iFMTNkYFFdxTrgvNk0Zu_P-4,https://media.licdn.com/dms/image/C4E1BAQFhiuISBrNv9w/company-background_10000/0/1623164638111?e=1683867600&v=beta&t=z1KiE8NgYFbyxR2yvJoChkBkRfJ3gYKJsm3qnioFTe0,"Aurea is the technology behind some of the world’s greatest customer experiences, for the largest and most successful brands. Aurea’s platform, engagement and vertical solutions help companies create exceptional, end-to-end experiences for their customers – driving both retention and growth. Aurea’s products include process management, messaging, customer relationship management, email marketing, and collaboration software, as well as industry solutions for retail, insurance, energy and life sciences. Aurea is an affiliate of ESW Capital.  More information can be found at www.aurea.com.
","Cloud-based, enterprise-scale software to help businesses drive digital transformation.",111732,http://www.aurea.com,aurea.com,Austin,"401 Congress Avenue, Suite 2650, Austin, Texas 78701, US",,Software Development,"501-1,000 employees","Austin, Texas",2012,2923561,2923561,https://www.linkedin.com/sales/company/2923561/,287,Aurea Software,https://www.linkedin.com/company/2923561/,2023-05-05T04:06:40.086Z,https://www.linkedin.com/company/aurea-software/,"Customer Experiences (CX), Employee Engagement, Digital Transformation, Email Marketing, CRM, Customer Relationship Management, Energy Solutions, process management, collaboration, life sciences software, insurance software solutions, and retail software solutions",,
VictoryLink,https://media.licdn.com/dms/image/C4D0BAQHocc2Ik7Q_Ag/company-logo_200_200/0/1676477546866?e=1691625600&v=beta&t=WsH8POTyck4-0om8HkJWmqwLh397Yr7vPcVBuQqjvZ8,https://media.licdn.com/dms/image/C4D1BAQHOmBvdJJpYRA/company-background_10000/0/1592813411709?e=1683867600&v=beta&t=l2v9aBZeEeKBY9CyGKxvg-cTs01NpoVMXaij3SgDRlE,"Victory Link, provides Mobile, Internet, VAS and Digital solutions to the world’s leading brands and mobile operators, helping your brand achieve success with new forms of Social media, Internet and Mobile communications. It is a collaboration of companies interwoven to serve each other, as well as to serve a wide spectrum of sectors in the most professional manner. 

Victory Link has extensively expanded its line of work to provide its clients with products and services of the highest quality, in alignment with the rapidly changing world of technology, and increasing market demands.",Integrated Digital Solutions,15734,http://www.victorylink.com,victorylink.com,Maadi,"27 D Magdy Salama St., Maadi, Cairo 12311, EG",,Software Development,51-200 employees,"Maadi, Cairo",2003,149476,149476,https://www.linkedin.com/sales/company/149476/,220,VictoryLink,https://www.linkedin.com/company/149476/,2023-05-05T04:06:54.728Z,https://www.linkedin.com/company/victory-link/,"Value Added Telecommunication Services, Software Development, Mobile App Development on all major platforms, Digital Media Agency, Interactive Touch Screen & 3D Sales Solutions, and Real Estate Sales Solutions",,
,,,,,,,,,,,,,,,,,,,,https://www.linkedin.com/company/11194090/,2023-05-05T04:07:18.668Z,,,Unavailable company,
Klenka,https://media.licdn.com/dms/image/C4D0BAQHC27Ix6afVOw/company-logo_200_200/0/1519921263841?e=1691625600&v=beta&t=JGvTqwZNNJdmnkz35TaGYka3ECjBGwgd3U9wxFpwiRk,,"Helps organisations of all sizes to successfully do business online. Our complete portfolio of Internet-based technology services drives business effectiveness and profitability for more than 1,000 customer around the world.

We provide a diverse range of technology services including Internet domain name services, critical web hosting, online brand protection and promotion, video content delivery, managed IT services and more across five divisions.",,400,http://www.klenka.com,klenka.com,Cairo,"north 90th 5th settlement, Villa 12, Cairo, New Cairo 11835, EG",,IT Services and IT Consulting,2-10 employees,"Cairo, New Cairo",2009,2404662,2404662,https://www.linkedin.com/sales/company/2404662/,24,Klenka,https://www.linkedin.com/company/2404662/,2023-05-05T04:07:32.907Z,https://www.linkedin.com/company/klenka/,"CMS, CRM, Portals, and Integrations",,
IBM,https://media.licdn.com/dms/image/C560BAQE9wp87-KDfwg/company-logo_200_200/0/1657054972290?e=1691625600&v=beta&t=68cnjUj1_OXObB-Zhr-Noe23PqiJnBT5sdtDR-W-KAs,https://media.licdn.com/dms/image/D561BAQHjArdmii-hPg/company-background_10000/0/1682960129565?e=1683867600&v=beta&t=Y1arGg98HB1BGwNYyv8QCX3pcelAdgh42uC87jUGGmQ,"At IBM, we do more than work. We create. We create as technologists, developers, and engineers. We create with our partners. We create with our competitors. If you're searching for ways to make the world work better through technology and infrastructure, software and consulting, then we want to work with you.

We're here to help every creator turn their ""what if"" into what is. Let's create something that will change everything.",,15351304,http://www.ibm.com,ibm.com,"Armonk, New York","International Business Machines Corp., Armonk, New York, 10504, US",,IT Services and IT Consulting,"10,001+ employees","Armonk, New York, NY",,1009,"1009,155134,9263339,3634137",https://www.linkedin.com/sales/company/1009/,304819,IBM,https://www.linkedin.com/company/1009/,2023-05-05T04:07:48.770Z,https://www.linkedin.com/company/ibm/,"Cloud, Mobile, Cognitive, Security, Research, Watson, Analytics, Consulting, Commerce, Experience Design, Internet of Things, Technology support, Industry solutions, Systems services, Resiliency services, Financing, and IT infrastructure",,
modeso,https://media.licdn.com/dms/image/C4D0BAQHLHeQfnF04UA/company-logo_200_200/0/1636900029326?e=1691625600&v=beta&t=nMirIy9JP9N3UeiFwHkMG9GipeV92Z1NEN-AX10zIjU,https://media.licdn.com/dms/image/D4E1BAQHTmtKO0kA_-Q/company-background_10000/0/1661858102136?e=1683867600&v=beta&t=ngqV_Si_RzwBHhKIRH7l2kW1hxJp9lxnjqj9LH9i7CQ,"Modeso is your one-stop-shop for software products. We design, build and scale digital products and ventures. We serve top brands around the world with dedicated teams and project-based. Our holistic Prototyping > MVP > Product Market-fit > Scalability approach allows our partners to iterate, validate and launch their products and ventures at start-up speed.

","We are your one-stop-shop for software products. We design, build and scale digital products at start-up speed.",3718,http://www.modeso.ch,modeso.ch,Zürich,"Hardturmstrasse 130a, Zürich, 8005, CH",,IT Services and IT Consulting,51-200 employees,"Zürich, Zürich",2013,9320249,9320249,https://www.linkedin.com/sales/company/9320249/,48,modeso,https://www.linkedin.com/company/9320249/,2023-05-05T04:08:02.939Z,https://www.linkedin.com/company/modeso/,"UX/UI Design, SaaS Solutions, Web Applications, System-Integrations, Database Solutions, Platform Engineering, Venturing, and Dedicated Teams",,
Al Ezz Dekheila Steel Co. EZDK,https://media.licdn.com/dms/image/C4E0BAQGOXgJ-PCvrpg/company-logo_200_200/0/1519878976704?e=1691625600&v=beta&t=VOCZHi6t99ILBj5HWwKOsiue1j_slzV6hexsNFbKblg,https://media.licdn.com/dms/image/C4E1BAQFiiIlZGjX83A/company-background_10000/0/1519797799630?e=1683867600&v=beta&t=j3UPx2f4di4d4zDn2BVJ2fTdF25U116CDeXtTW_3RGM,"ezzsteel is the Middle East’s leading producer of high-quality long and flat steel for use in a wide range of end applications. Dependable products, made to customer and international specifications, combined with unrivalled customer service has created a strong reputation in the region and an ever-growing status in markets around the world.
It's hard to imagine a world without steel. Without the nails, bolts and fasteners that hold together everything from our cars to our cookers; without the springs in our chairs and beds or the keys for our doors; and without some of today's greatest construction achievements, from long-span bridges to high-rise buildings. Steel is an integral part of our lives - and ezzsteel's steel can be found all around us in an increasing range of components and structures","Ezz Dekhila is the largest independent steel producer in the Middle East and North Africa, exporting high-quality steel",20947,http://www.ezzsteel.com/,ezzsteel.com,Alexandria,"Qesm Ad Dekhilah, Alexandria, Alexandria Governorate  EG | 21 Ahmed Oraby Street, Giza, Cairo 12411, EG",,Mining,"5,001-10,000 employees","Alexandria, Alexandria Governorate",1000000000,1537763,1537763,https://www.linkedin.com/sales/company/1537763/,790,Al Ezz Dekheila Steel Co. EZDK,https://www.linkedin.com/company/1537763/,2023-05-05T04:08:18.588Z,https://www.linkedin.com/company/al-ezz-dekheila-steel-co./,"Rebar, Wire rod, Welded wire mesh, and Hot rolled coil",,
Global Shares,https://media.licdn.com/dms/image/C4E0BAQE8okE0gczhfw/company-logo_200_200/0/1660234477489?e=1691625600&v=beta&t=etv7J8slH1rSwtXwWckRyrH0l61YqIC8MYPy3DvECfk,https://media.licdn.com/dms/image/D4E1BAQH-ntSsK65YyA/company-background_10000/0/1660234452823?e=1683867600&v=beta&t=VcZJB7aRhchjdJ-DUG1jIqg3TwLpnuHW05-0Rzb5v0U,"Global Shares, a J.P. Morgan company, manages employee stock plans for some of the world’s most exciting startups, tech unicorns and enterprise brands. Our mission is to simplify employee ownership and help companies of all sizes harness the power of employee ownership.  Whether you are an emerging, private or public company, operating nationally, internationally or globally, when you choose Global Shares, you are supported by our team of 700+ equity experts and an award-winning software platform. Our solutions include stock plan administration, global custody, share-dealing, financial reporting, global compliance and more. We are a MiFID and FINRA regulated firm.

Global Shares is headquartered in Clonakilty in Cork, Ireland, with 19 offices around the world including the US, Canada, the UK, Malta, Germany, Spain, Portugal, Saudi Arabia, Hong Kong, China and Japan.

Global Shares won Technology Ireland’s 2021 ‘Technology Company of the Year’ and it is a ‘Best in Tech’ Great Place to Work® accredited workplace. It has been a Deloitte Fast 50™ company since 2017, when it won FinTech Company of the Year. For more information please visit www.globalshares.com","Employee Ownership, Simplified.",13961,https://www.globalshares.com/,https://globalshares.com,Clonakilty,"West Cork Technology Park,, Clonakilty, P85 EY90, IE",,Financial Services,"501-1,000 employees","Clonakilty, Co Cork",2005,34857,,https://www.linkedin.com/sales/company/34857/,606,Global Shares,https://www.linkedin.com/company/34857/,2023-05-05T04:08:34.621Z,https://www.linkedin.com/company/global-shares/,"Equity Compensation, Share Plan Management, Stock Plan Administration, Share-dealing, Financial Reporting, Global Custody, Global Compliance, and Employee Equity",,
Symbyo Technologies,https://media.licdn.com/dms/image/C560BAQGPL6ugXwr_6w/company-logo_200_200/0/1519888681932?e=1691625600&v=beta&t=9jj-wGlGpliloGufkqRhkftPZCjq9lNCPcfTElOnIpg,,"Symbyo is leading provider of Software R&D services. Symbyo Collaborate with its clients to provide high quality IT solutions at very competitive price. With deep industry and business process expertise, broad global resources and proven track record Symbyo can mobilize the right people, skills and technologies to help clients achieve real business outcome.",,1800,http://www.symbyo.com,symbyo.com,Tampa,"15310 Amberly Drive Suite#250, Tampa, Florida 33647, US | 15310 Amberly Drive Suite#250, Tampa, FL 33647, US",,Software Development,201-500 employees,"Tampa, Florida",2005,415239,415239,https://www.linkedin.com/sales/company/415239/,10,Symbyo Technologies,https://www.linkedin.com/company/415239/,2023-05-05T04:08:50.247Z,https://www.linkedin.com/company/symbyo-technologies/,"Software R&D Services, Medical Applications Development, Mobile Application Development, and IT consulting",,
EJADA,https://media.licdn.com/dms/image/C4E0BAQHEfvAuyjl5NQ/company-logo_200_200/0/1521236865980?e=1691625600&v=beta&t=LF1fjVhEoRBuRhr3QLMBFdzpwZjM2rJmOOF34xiPisM,https://media.licdn.com/dms/image/C561BAQH9AET5ojzcvQ/company-background_10000/0/1538543585208?e=1683867600&v=beta&t=roI9KrGv0wroE1DqW94sy5Ep5r2bXa7GYmcIo-FKV54,"EJADA is a leading IT services provider in the Middle East and Africa (MEA) region, enabling enterprises and public-sector organizations to maintain and increase their competitive edge through innovative IT solutions.

We offer a unique value proposition by combining a locally based, culturally aware workforce with comprehensive cross-industry solutions and strategic partnerships with global technology vendors.

We have been recognized among the top IT services providers serving Saudi Arabia and the MEA region, and as number one in multiple domains including application consulting and customization, application management outsourcing, and custom application development.

Through a network of five offices and multiple solution centers in Saudi Arabia and Egypt, we have successfully delivered thousands of large-scale IT projects with the highest standard of implementation, integration, consulting, and support services. 

Currently, we serve more than 300 large government entities and private sector companies across key industries, through a highly experienced team of over 2000 technical professionals who regularly exceed the expectations of our clients. Their expertise and passion for excellence have positioned EJADA amongst the leading service providers across the government, financial services, telecommunications industries, and have paved the way to expand our business to other targeted sectors, such as healthcare and transportation.

Our dynamic growth and success with clients are rooted in our commitment to the highest standards of quality through the entire cycle of engagement. We believe in partnerships with our clients to ensure business excellence, a faster time to market, and the best value for money.",A Leading IT Services Provider in the MENA Region,59228,http://www.ejada.com/,ejada.com,Riyadh,"Riyadh City, Malaz, Siteen Street. Al Umam Commercial Center, North Tower, 4th floor, office 403, Riyadh, Riyadh 55471, SA",+966114722277,IT Services and IT Consulting,"1,001-5,000 employees","Riyadh, Riyadh",2005,31293,31293,https://www.linkedin.com/sales/company/31293/,1770,EJADA,https://www.linkedin.com/company/31293/,2023-05-05T04:09:05.508Z,https://www.linkedin.com/company/ejada/,"Banking & Finance, Telecommunication, Government, Health, Education, Transportation, Oil & Gas , Application Life cycle Management, Project Portfolio Management, Data Centers Automation, IT Governance, Risk & Compliance, Geospatial and location based services, Identity & Access Management, Network, Host, Database & Mobile Security, Security Threat & Vulnerability Management, Security Compliance and Auditing , Information Risk Management Services, Enterprise Resource Planning (ERP, GRP), Enterprise Application Integration, Business Process Management, CRM & Call Center, Information Management & BI, Data Warehousing, E-portal & e-services, Mobility solutions , Analytical solutions, Industry solutions, Business Service Management, Big Data, IoT, wearables & M2M integration, Deep Learning & Machine Learning , Blockchains & Cryptographic Transactions , IP Driven Security Products & Services, New Architecture Trends & Practical Adaptation of Microservices, and Computer vision & DSP",,
Route,https://media.licdn.com/dms/image/C560BAQEDwd1yrYULYA/company-logo_200_200/0/1538837978971?e=1691625600&v=beta&t=P1V-DUz5-kOIChqPiipSd0cFkLAjAoppC_NLESARBqk,,Courses,,10677,,,Cairo,"Cairo, Cairo  EG",,Software Development,11-50 employees,"Cairo, Cairo",2012,18844264,18844264,https://www.linkedin.com/sales/company/18844264/,241,Route,https://www.linkedin.com/company/18844264/,2023-05-05T04:09:20.625Z,https://www.linkedin.com/company/routeacademy/,,,
